Country Code,Country,Series Name,Year,Inflation Rate
KHM,Cambodia,Food Consumer Price Inflation,1970,20.2
KNA,St. Kitts and Nevis,Food Consumer Price Inflation,1970,18.3
KOR,"Korea, Rep.",Food Consumer Price Inflation,1970,18.5
KWT,Kuwait,Food Consumer Price Inflation,1970,15.3
LAO,Lao PDR,Food Consumer Price Inflation,1970,-6.9
LBN,Lebanon,Food Consumer Price Inflation,1970,-0.4
LBR,Liberia,Food Consumer Price Inflation,1970,1.2
LBY,Libya,Food Consumer Price Inflation,1970,
LCA,St. Lucia,Food Consumer Price Inflation,1970,9.5
LKA,Sri Lanka,Food Consumer Price Inflation,1970,6.8
LSO,Lesotho,Food Consumer Price Inflation,1970,15.2
LTU,Lithuania,Food Consumer Price Inflation,1970,
LUX,Luxembourg,Food Consumer Price Inflation,1970,5.1
LVA,Latvia,Food Consumer Price Inflation,1970,
MAR,Morocco,Food Consumer Price Inflation,1970,
MDA,Moldova,Food Consumer Price Inflation,1970,
MDG,Madagascar,Food Consumer Price Inflation,1970,5.5
MDV,Maldives,Food Consumer Price Inflation,1970,
MEX,Mexico,Food Consumer Price Inflation,1970,5.36
MKD,"Macedonia, FYR",Food Consumer Price Inflation,1970,
MLI,Mali,Food Consumer Price Inflation,1970,1.4
MLT,Malta,Food Consumer Price Inflation,1970,3.0
MMR,Myanmar,Food Consumer Price Inflation,1970,-7.3
MNE,Montenegro,Food Consumer Price Inflation,1970,
MNG,Mongolia,Food Consumer Price Inflation,1970,
MOZ,Mozambique,Food Consumer Price Inflation,1970,5.6
MRT,Mauritania,Food Consumer Price Inflation,1970,6.5
MUS,Mauritius,Food Consumer Price Inflation,1970,1.4
MWI,Malawi,Food Consumer Price Inflation,1970,16.1
MYS,Malaysia,Food Consumer Price Inflation,1970,2.1
NAM,Namibia,Food Consumer Price Inflation,1970,
NCL,New Caledonia,Food Consumer Price Inflation,1970,4.3
NER,Niger,Food Consumer Price Inflation,1970,4.3
NGA,Nigeria,Food Consumer Price Inflation,1970,23.6
NIC,Nicaragua,Food Consumer Price Inflation,1970,
NLD,Netherlands,Food Consumer Price Inflation,1970,8.0
NOR,Norway,Food Consumer Price Inflation,1970,13.1
NPL,Nepal,Food Consumer Price Inflation,1970,-4.0
NZL,New Zealand,Food Consumer Price Inflation,1970,9.1
OMN,Oman,Food Consumer Price Inflation,1970,
PAK,Pakistan,Food Consumer Price Inflation,1970,7.4
PAN,Panama,Food Consumer Price Inflation,1970,3.0
PER,Peru,Food Consumer Price Inflation,1970,5.8
PHL,Philippines,Food Consumer Price Inflation,1970,33.4
PNG,Papua New Guinea,Food Consumer Price Inflation,1970,1.4
POL,Poland,Food Consumer Price Inflation,1970,2.2
PRT,Portugal,Food Consumer Price Inflation,1970,4.9
PRY,Paraguay,Food Consumer Price Inflation,1970,-1.9
QAT,Qatar,Food Consumer Price Inflation,1970,
ROU,Romania,Food Consumer Price Inflation,1970,1.1
RUS,Russian Federation,Food Consumer Price Inflation,1970,
RWA,Rwanda,Food Consumer Price Inflation,1970,7.0
SAU,Saudi Arabia,Food Consumer Price Inflation,1970,2.9
SDN,Sudan,Food Consumer Price Inflation,1970,-0.8
SEN,Senegal,Food Consumer Price Inflation,1970,4.7
SGP,Singapore,Food Consumer Price Inflation,1970,2.1
SLE,Sierra Leone,Food Consumer Price Inflation,1970,12.8
SLV,El Salvador,Food Consumer Price Inflation,1970,4.9
SRB,Serbia,Food Consumer Price Inflation,1970,
STP,São Tomé and Principe,Food Consumer Price Inflation,1970,
SUR,Suriname,Food Consumer Price Inflation,1970,
SVK,Slovak Republic,Food Consumer Price Inflation,1970,
SVN,Slovenia,Food Consumer Price Inflation,1970,
SWE,Sweden,Food Consumer Price Inflation,1970,8.5
SWZ,Swaziland,Food Consumer Price Inflation,1970,2.1
SYC,Seychelles,Food Consumer Price Inflation,1970,18.4
SYR,Syrian Arab Republic,Food Consumer Price Inflation,1970,4.0
TCD,Chad,Food Consumer Price Inflation,1970,
TGO,Togo,Food Consumer Price Inflation,1970,3.9
THA,Thailand,Food Consumer Price Inflation,1970,0.2
TJK,Tajikistan,Food Consumer Price Inflation,1970,
TON,Tonga,Food Consumer Price Inflation,1970,-2.5
TTO,Trinidad and Tobago,Food Consumer Price Inflation,1970,4.3
TUN,Tunisia,Food Consumer Price Inflation,1970,10.2
TUR,Turkey,Food Consumer Price Inflation,1970,7.8
TZA,Tanzania,Food Consumer Price Inflation,1970,2.2
UGA,Uganda,Food Consumer Price Inflation,1970,13.2
UKR,Ukraine,Food Consumer Price Inflation,1970,0.0
URY,Uruguay,Food Consumer Price Inflation,1970,11.7
USA,United States,Food Consumer Price Inflation,1970,5.4
UZB,Uzbekistan,Food Consumer Price Inflation,1970,
VCT,St. Vincent and the Grenadines,Food Consumer Price Inflation,1970,4.0
VEN,"Venezuela, RB",Food Consumer Price Inflation,1970,1.4
VGB,British Virgin Islands,Food Consumer Price Inflation,1970,
VNM,Vietnam,Food Consumer Price Inflation,1970,35.3
VUT,Vanuatu,Food Consumer Price Inflation,1970,1.7
WSM,Samoa,Food Consumer Price Inflation,1970,
YEM,"Yemen, Rep.",Food Consumer Price Inflation,1970,6.0
ZAF,South Africa,Food Consumer Price Inflation,1970,3.9
ZMB,Zambia,Food Consumer Price Inflation,1970,6.6
ZWE,Zimbabwe,Food Consumer Price Inflation,1970,3.2
VGB,British Virgin Islands,Food Consumer Price Inflation,1970,
NCL,New Caledonia,Food Consumer Price Inflation,1970,
AFG,Afghanistan,Official Core Consumer Price Inflation,1970,
ALB,Albania,Official Core Consumer Price Inflation,1970,
AUS,Australia,Official Core Consumer Price Inflation,1970,5.028
AUT,Austria,Official Core Consumer Price Inflation,1970,3.684
ARM,Armenia,Official Core Consumer Price Inflation,1970,
AZE,Azerbaijan,Official Core Consumer Price Inflation,1970,
BEL,Belgium,Official Core Consumer Price Inflation,1970,5.294
BGR,Bulgaria,Official Core Consumer Price Inflation,1970,
BLR,Belarus,Official Core Consumer Price Inflation,1970,
BRA,Brazil,Official Core Consumer Price Inflation,1970,
CAN,Canada,Official Core Consumer Price Inflation,1970,3.60821
CHE,Switzerland,Official Core Consumer Price Inflation,1970,3.435
CHL,Chile,Official Core Consumer Price Inflation,1970,
CHN,China,Official Core Consumer Price Inflation,1970,
CMR,Cameroon,Official Core Consumer Price Inflation,1970,
COL,Colombia,Official Core Consumer Price Inflation,1970,
CRI,Costa Rica,Official Core Consumer Price Inflation,1970,
CYP,Cyprus,Official Core Consumer Price Inflation,1970,5.141069412
CZE,Czech Republic,Official Core Consumer Price Inflation,1970,
DEU,Germany,Official Core Consumer Price Inflation,1970,3.631961
DJI,Djibouti,Official Core Consumer Price Inflation,1970,
DNK,Denmark,Official Core Consumer Price Inflation,1970,-5.943670273
DOM,Dominican Republic,Official Core Consumer Price Inflation,1970,
EGY,"Egypt, Arab Rep.",Official Core Consumer Price Inflation,1970,
ESP,Spain,Official Core Consumer Price Inflation,1970,
EST,Estonia,Official Core Consumer Price Inflation,1970,
ETH,Ethiopia,Official Core Consumer Price Inflation,1970,1.242172241
FIN,Finland,Official Core Consumer Price Inflation,1970,2.542375088
FRA,France,Official Core Consumer Price Inflation,1970,-1.114381313
GBR,United Kingdom,Official Core Consumer Price Inflation,1970,-3.41356039
GHA,Ghana,Official Core Consumer Price Inflation,1970,
GRC,Greece,Official Core Consumer Price Inflation,1970,9.395973206
GTM,Guatemala,Official Core Consumer Price Inflation,1970,-3.365307093
HKG,"Hong Kong SAR, China",Official Core Consumer Price Inflation,1970,
HND,Honduras,Official Core Consumer Price Inflation,1970,
HRV,Croatia,Official Core Consumer Price Inflation,1970,
HUN,Hungary,Official Core Consumer Price Inflation,1970,
IDN,Indonesia,Official Core Consumer Price Inflation,1970,
IND,India,Official Core Consumer Price Inflation,1970,
IRL,Ireland,Official Core Consumer Price Inflation,1970,
IRN,"Iran, Islamic Rep.",Official Core Consumer Price Inflation,1970,
IRQ,Iraq,Official Core Consumer Price Inflation,1970,
ISL,Iceland,Official Core Consumer Price Inflation,1970,
ISR,Israel,Official Core Consumer Price Inflation,1970,
ITA,Italy,Official Core Consumer Price Inflation,1970,17.15182304
JOR,Jordan,Official Core Consumer Price Inflation,1970,
JPN,Japan,Official Core Consumer Price Inflation,1970,6.876436
KAZ,Kazakhstan,Official Core Consumer Price Inflation,1970,
KGZ,Kyrgyz Republic,Official Core Consumer Price Inflation,1970,
KOR,"Korea, Rep.",Official Core Consumer Price Inflation,1970,
KWT,Kuwait,Official Core Consumer Price Inflation,1970,
LAO,"Lao, PDR",Official Core Consumer Price Inflation,1970,
LBN,Lebanon,Official Core Consumer Price Inflation,1970,
LBY,Libya,Official Core Consumer Price Inflation,1970,
LKA,Sri Lanka,Official Core Consumer Price Inflation,1970,
LTU,Lithuania,Official Core Consumer Price Inflation,1970,
LUX,Luxembourg,Official Core Consumer Price Inflation,1970,4.308878899
LVA,Latvia,Official Core Consumer Price Inflation,1970,
MAC,"Macao SAR, China",Official Core Consumer Price Inflation,1970,
MAR,Morocco,Official Core Consumer Price Inflation,1970,
MEX,Mexico,Official Core Consumer Price Inflation,1970,
MKD,North Macedonia,Official Core Consumer Price Inflation,1970,
MLT,Malta,Official Core Consumer Price Inflation,1970,
MNE,Montenegro,Official Core Consumer Price Inflation,1970,
MUS,Mauritius,Official Core Consumer Price Inflation,1970,
MYS,Malaysia,Official Core Consumer Price Inflation,1970,
NGA,Nigeria,Official Core Consumer Price Inflation,1970,
NIC,Nicaragua,Official Core Consumer Price Inflation,1970,
NLD,Netherlands,Official Core Consumer Price Inflation,1970,3.841012001
NOR,Norway,Official Core Consumer Price Inflation,1970,-26.09815025
NZL,New Zealand,Official Core Consumer Price Inflation,1970,6.737318
OMN,Oman,Official Core Consumer Price Inflation,1970,
PAN,Panama,Official Core Consumer Price Inflation,1970,4.60182476
PER,Peru,Official Core Consumer Price Inflation,1970,
PHL,Philippines,Official Core Consumer Price Inflation,1970,
PNG,Papua New Guinea,Official Core Consumer Price Inflation,1970,
POL,Poland,Official Core Consumer Price Inflation,1970,
PRT,Portugal,Official Core Consumer Price Inflation,1970,9.533917427
PRY,Paraguay,Official Core Consumer Price Inflation,1970,
QAT,Qatar,Official Core Consumer Price Inflation,1970,
ROU,Romania,Official Core Consumer Price Inflation,1970,
RUS,Russian Federation,Official Core Consumer Price Inflation,1970,
RWA,Rwanda,Official Core Consumer Price Inflation,1970,
SAU,Saudi Arabia,Official Core Consumer Price Inflation,1970,
SDN,Sudan,Official Core Consumer Price Inflation,1970,
SEN,Senegal,Official Core Consumer Price Inflation,1970,
SGP,Singapore,Official Core Consumer Price Inflation,1970,
SLB,Solomon Islands,Official Core Consumer Price Inflation,1970,
SLE,Sierra Leone,Official Core Consumer Price Inflation,1970,
SLV,El Salvador,Official Core Consumer Price Inflation,1970,
SMR,San Marino,Official Core Consumer Price Inflation,1970,
SOM,Somalia,Official Core Consumer Price Inflation,1970,
SRB,Serbia,Official Core Consumer Price Inflation,1970,
SVK,Slovakia,Official Core Consumer Price Inflation,1970,
SVN,Slovenia,Official Core Consumer Price Inflation,1970,
SWE,Sweden,Official Core Consumer Price Inflation,1970,6.71755743
SYR,Syrian Arab Republic,Official Core Consumer Price Inflation,1970,
TCD,Chad,Official Core Consumer Price Inflation,1970,
THA,Thailand,Official Core Consumer Price Inflation,1970,
TJK,Tajikistan,Official Core Consumer Price Inflation,1970,
TKM,Turkmenistan,Official Core Consumer Price Inflation,1970,
TTO,Trinidad and Tobago,Official Core Consumer Price Inflation,1970,
TUN,Tunisia,Official Core Consumer Price Inflation,1970,0.832109272
TUR,Turkey,Official Core Consumer Price Inflation,1970,
TWN,"Taiwan, China",Official Core Consumer Price Inflation,1970,
UGA,Uganda,Official Core Consumer Price Inflation,1970,
UKR,Ukraine,Official Core Consumer Price Inflation,1970,
URY,Uruguay,Official Core Consumer Price Inflation,1970,
USA,United States,Official Core Consumer Price Inflation,1970,6.245934
VEN,"Venezuela, RB",Official Core Consumer Price Inflation,1970,
VNM,Vietnam,Official Core Consumer Price Inflation,1970,
XKX,Kosovo,Official Core Consumer Price Inflation,1970,
ZAF,South Africa,Official Core Consumer Price Inflation,1970,
AGO,Angola,Producer Price Inflation,1970,
ALB,Albania,Producer Price Inflation,1970,
ARG,Argentina,Producer Price Inflation,1970,
ARM,Armenia,Producer Price Inflation,1970,
AUS,Australia,Producer Price Inflation,1970,4.35
AUT,Austria,Producer Price Inflation,1970,
AZE,Azerbaijan,Producer Price Inflation,1970,
BEL,Belgium,Producer Price Inflation,1970,4.82
BGD,Bangladesh,Producer Price Inflation,1970,
BGR,Bulgaria,Producer Price Inflation,1970,
BIH,Bosnia and Herzegovina,Producer Price Inflation,1970,
BLR,Belarus,Producer Price Inflation,1970,
BRA,Brazil,Producer Price Inflation,1970,
BTN,Bhutan,Producer Price Inflation,1970,
CAF,Central African Republic,Producer Price Inflation,1970,-0.16
CAN,Canada,Producer Price Inflation,1970,2.48
CHE,Switzerland,Producer Price Inflation,1970,3.66
CHL,Chile,Producer Price Inflation,1970,
CHN,China,Producer Price Inflation,1970,
COG,"Congo, Rep.",Producer Price Inflation,1970,6.61
COL,Colombia,Producer Price Inflation,1970,8.16
CRI,Costa Rica,Producer Price Inflation,1970,
CYP,Cyprus,Producer Price Inflation,1970,15.99
CZE,Czech Republic,Producer Price Inflation,1970,
DEU,Germany,Producer Price Inflation,1970,4.9
DNK,Denmark,Producer Price Inflation,1970,7.87
DZA,Algeria,Producer Price Inflation,1970,
ECU,Ecuador,Producer Price Inflation,1970,
EGY,"Egypt, Arab Rep.",Producer Price Inflation,1970,
ESP,Spain,Producer Price Inflation,1970,
EST,Estonia,Producer Price Inflation,1970,
ETH,Ethiopia,Producer Price Inflation,1970,
FIN,Finland,Producer Price Inflation,1970,4.36
FRA,France,Producer Price Inflation,1970,1.39
GAB,Gabon,Producer Price Inflation,1970,11.28
GBR,United Kingdom,Producer Price Inflation,1970,7.05
GEO,Georgia,Producer Price Inflation,1970,
GHA,Ghana,Producer Price Inflation,1970,
GMB,"Gambia, The",Producer Price Inflation,1970,
GRC,Greece,Producer Price Inflation,1970,
GTM,Guatemala,Producer Price Inflation,1970,2.45
HKG,"Hong Kong SAR, China",Producer Price Inflation,1970,
HRV,Croatia,Producer Price Inflation,1970,
HUN,Hungary,Producer Price Inflation,1970,
IND,India,Producer Price Inflation,1970,6.28
IRL,Ireland,Producer Price Inflation,1970,5.52
IRN,"Iran, Islamic Rep.",Producer Price Inflation,1970,
ISL,Iceland,Producer Price Inflation,1970,
ISR,Israel,Producer Price Inflation,1970,
ITA,Italy,Producer Price Inflation,1970,25.12
JAM,Jamaica,Producer Price Inflation,1970,
JOR,Jordan,Producer Price Inflation,1970,
JPN,Japan,Producer Price Inflation,1970,3.39
KAZ,Kazakhstan,Producer Price Inflation,1970,
KEN,Kenya,Producer Price Inflation,1970,
KGZ,Kyrgyz Republic,Producer Price Inflation,1970,
KOR,"Korea, Rep.",Producer Price Inflation,1970,9.18
KWT,Kuwait,Producer Price Inflation,1970,
LKA,Sri Lanka,Producer Price Inflation,1970,
LTU,Lithuania,Producer Price Inflation,1970,
LUX,Luxembourg,Producer Price Inflation,1970,
LVA,Latvia,Producer Price Inflation,1970,
MAR,Morocco,Producer Price Inflation,1970,
MDA,Moldova,Producer Price Inflation,1970,
MEX,Mexico,Producer Price Inflation,1970,
MKD,North Macedonia,Producer Price Inflation,1970,
MLT,Malta,Producer Price Inflation,1970,
MNE,Montenegro,Producer Price Inflation,1970,
MNG,Mongolia,Producer Price Inflation,1970,
MOZ,Mozambique,Producer Price Inflation,1970,
MUS,Mauritius,Producer Price Inflation,1970,
MYS,Malaysia,Producer Price Inflation,1970,
NIC,Nicaragua,Producer Price Inflation,1970,
NLD,Netherlands,Producer Price Inflation,1970,6.98
NOR,Norway,Producer Price Inflation,1970,
NZL,New Zealand,Producer Price Inflation,1970,5.95
OMN,Oman,Producer Price Inflation,1970,
PAK,Pakistan,Producer Price Inflation,1970,
PER,Peru,Producer Price Inflation,1970,
PHL,Philippines,Producer Price Inflation,1970,
POL,Poland,Producer Price Inflation,1970,
PRT,Portugal,Producer Price Inflation,1970,
PRY,Paraguay,Producer Price Inflation,1970,
QAT,Qatar,Producer Price Inflation,1970,
ROU,Romania,Producer Price Inflation,1970,
RUS,Russian Federation,Producer Price Inflation,1970,
RWA,Rwanda,Producer Price Inflation,1970,
SAU,Saudi Arabia,Producer Price Inflation,1970,
SDN,Sudan,Producer Price Inflation,1970,6.61
SEN,Senegal,Producer Price Inflation,1970,
SGP,Singapore,Producer Price Inflation,1970,
SLV,El Salvador,Producer Price Inflation,1970,
SRB,Serbia,Producer Price Inflation,1970,
SVK,Slovakia,Producer Price Inflation,1970,
SVN,Slovenia,Producer Price Inflation,1970,
SWE,Sweden,Producer Price Inflation,1970,
THA,Thailand,Producer Price Inflation,1970,-0.46
TJK,Tajikistan,Producer Price Inflation,1970,
TTO,Trinidad and Tobago,Producer Price Inflation,1970,
TUN,Tunisia,Producer Price Inflation,1970,
TUR,Turkey,Producer Price Inflation,1970,
TWN,"Taiwan, China",Producer Price Inflation,1970,2.71
TZA,Tanzania,Producer Price Inflation,1970,
UGA,Uganda,Producer Price Inflation,1970,
UKR,Ukraine,Producer Price Inflation,1970,
URY,Uruguay,Producer Price Inflation,1970,13.41
USA,United States,Producer Price Inflation,1970,3.61
UZB,Uzbekistan,Producer Price Inflation,1970,
VEN,"Venezuela, RB",Producer Price Inflation,1970,
VNM,Vietnam,Producer Price Inflation,1970,
XKX,Kosovo,Producer Price Inflation,1970,
ZAF,South Africa,Producer Price Inflation,1970,
ZMB,Zambia,Producer Price Inflation,1970,14.29
ABW,Aruba,Headline Consumer Price Inflation,1971,
AFG,Afghanistan,Headline Consumer Price Inflation,1971,25.51
AGO,Angola,Headline Consumer Price Inflation,1971,5.78
ALB,Albania,Headline Consumer Price Inflation,1971,
ARE,United Arab Emirates,Headline Consumer Price Inflation,1971,21.98
ARG,Argentina,Headline Consumer Price Inflation,1971,34.73
ARM,Armenia,Headline Consumer Price Inflation,1971,
ATG,Antigua and Barbuda,Headline Consumer Price Inflation,1971,8.63
AUS,Australia,Headline Consumer Price Inflation,1971,6.14
AUT,Austria,Headline Consumer Price Inflation,1971,4.7
AZE,Azerbaijan,Headline Consumer Price Inflation,1971,
BDI,Burundi,Headline Consumer Price Inflation,1971,3.85
BEL,Belgium,Headline Consumer Price Inflation,1971,4.34
BEN,Benin,Headline Consumer Price Inflation,1971,2.77
BFA,Burkina Faso,Headline Consumer Price Inflation,1971,2.06
BGD,Bangladesh,Headline Consumer Price Inflation,1971,-0.59
BGR,Bulgaria,Headline Consumer Price Inflation,1971,-0.1
BHR,Bahrain,Headline Consumer Price Inflation,1971,5.79
BHS,"Bahamas, The",Headline Consumer Price Inflation,1971,4.61
BIH,Bosnia and Herzegovina,Headline Consumer Price Inflation,1971,
BLR,Belarus,Headline Consumer Price Inflation,1971,-0.4
BLZ,Belize,Headline Consumer Price Inflation,1971,18.63
BOL,Bolivia,Headline Consumer Price Inflation,1971,0.0
BRA,Brazil,Headline Consumer Price Inflation,1971,20.14
BRB,Barbados,Headline Consumer Price Inflation,1971,7.47
BRN,Brunei Darussalam,Headline Consumer Price Inflation,1971,1.0
BTN,Bhutan,Headline Consumer Price Inflation,1971,4.47
BWA,Botswana,Headline Consumer Price Inflation,1971,5.62
CAF,Central African Republic,Headline Consumer Price Inflation,1971,6.8
CYM,Cayman Islands,Headline Consumer Price Inflation,1971,
CAN,Canada,Headline Consumer Price Inflation,1971,2.7
CHE,Switzerland,Headline Consumer Price Inflation,1971,6.57
CHL,Chile,Headline Consumer Price Inflation,1971,20.05
CHN,China,Headline Consumer Price Inflation,1971,1.05
CIV,Côte d'Ivoire,Headline Consumer Price Inflation,1971,-1.0
CMR,Cameroon,Headline Consumer Price Inflation,1971,4.01
COD,"Congo, Dem. Rep.",Headline Consumer Price Inflation,1971,5.78
COG,"Congo, Rep.",Headline Consumer Price Inflation,1971,4.13
COL,Colombia,Headline Consumer Price Inflation,1971,12.06
COM,Comoros,Headline Consumer Price Inflation,1971,5.65
CPV,Cabo Verde,Headline Consumer Price Inflation,1971,5.6
